City,State,Latitude,Longitude
Omaha,IL,37.89,-88.306
Owaneco,IL,39.481,-89.195
Partridge,KS,37.967,-98.092
Rembrandt,IA,42.826,-95.166
Rio,IL,41.109,-90.399
Stony Creek,VA,36.948,-77.4
Stoutland,MO,37.813,-92.517
Wadena,IA,42.84,-91.659
Washta,IA,42.575,-95.72
Wilson,WI,44.958,-92.171
Agra,KS,39.761,-99.12
Butler,OK,35.635,-99.184
Georgetown,PA,40.642,-80.499
Joice,IA,43.365,-93.458
Mayview,MO,39.053,-93.833
Merom,IN,39.056,-87.567
Merrill,ME,46.165,-68.235
Noma,FL,30.977,-85.621
Ogema,MN,47.102,-95.915
Palco,KS,39.253,-99.564
Rebecca,GA,31.807,-83.488
Stannard,VT,44.55,-72.228
Surry,VA,37.137,-76.833
Thebes,IL,37.212,-89.453
Thedford,NE,41.979,-100.575
Verona,IL,41.216,-88.505
Yellow Bluff,AL,31.962,-87.481
Bradshaw,WV,37.353,-81.801
Buncombe,IL,37.471,-88.975
Creswell,NC,35.871,-76.399
Fordville,ND,48.217,-97.796
Geraldine,MT,47.603,-110.267
Horn Hill,AL,31.238,-86.325
Jackson,NE,42.448,-96.571
Keo,AR,34.609,-92.011
Lenora,KS,39.611,-100.001
Lexa,AR,34.599,-90.752
Mackville,KY,37.734,-85.07
Morgan City,MS,33.379,-90.346
Pachuta,MS,32.044,-88.884
Prescott,KS,38.063,-94.693
Rockdale,WI,42.97,-89.031
Sandy Point,TX,29.386,-95.487
Silver Plume,CO,39.695,-105.727
South Frydek,TX,29.735,-96.077
St Charles,AR,34.374,-91.138
Sturgis,MS,33.345,-89.046
Alvord,IA,43.342,-96.303
Coffee Springs,AL,31.166,-85.911
Edwardsville,AL,33.884,-85.414
Fort Laramie,WY,42.213,-104.518
Glenview Manor,KY,38.291,-85.633
Hanlontown,IA,43.281,-93.379
Larkspur,CO,39.23,-104.886
McIntosh,AL,31.265,-88.028
Mekoryuk,AK,60.371,-166.267
Mineral,IL,41.382,-89.836
Nisland,SD,44.673,-103.554
Rye,CO,37.921,-104.932
Spring Branch,TX,29.938,-98.41
Toronto,KS,37.799,-95.95
Trent,SD,43.906,-96.658
Wellington,IL,40.54,-87.68
Wilmore,PA,40.388,-78.717
Woolsey,GA,33.363,-84.407
Bladen,NE,40.323,-98.596
Cairo,MO,39.511,-92.441
Chatfield,OH,40.952,-82.941
Clifford,IN,39.282,-85.869
Denton,MT,47.322,-109.949
Hardesty,OK,36.615,-101.194
Madison,VA,38.379,-78.259
Monetta,SC,33.85,-81.61
Parral,OH,40.561,-81.495
Severy,KS,37.622,-96.228
Beatrice,AL,31.733,-87.209
East Hodge,LA,32.278,-92.714
Edgefield,LA,32.05,-93.336
Elgin,PA,41.907,-79.747
Frederika,IA,42.883,-92.306
Hanging Rock,OH,38.56,-82.728
Lewisville,MN,43.924,-94.435
Long Point,IL,41.005,-88.893
Lula,MS,34.455,-90.478
Masardis,ME,46.516,-68.369
Newtonia,MO,36.879,-94.184
Santa Claus,GA,32.17,-82.33
Sumpter,OR,44.744,-118.197
Wilson Creek,WA,47.423,-119.118
Benedict,NE,41.006,-97.607
Bushton,KS,38.512,-98.396
Cedar Hill Lakes,MO,38.331,-90.657
Clarksville,PA,39.974,-80.044
Clear Lake,IL,39.814,-89.568
Detroit,OR,44.734,-122.152
Ehrenfeld,PA,40.375,-78.777
Ford,KS,37.637,-99.754
Kelford,NC,36.181,-77.224
Lexington,GA,33.87,-83.11
Mission Woods,KS,39.034,-94.611
Montour,IA,41.98,-92.715
Montrose,GA,32.559,-83.153
Okabena,MN,43.739,-95.317
Stinesville,IN,39.3,-86.65
Sunny Side,GA,33.343,-84.292
Vermilion,IL,39.58,-87.588
Volga,IA,42.803,-91.542
Wamsutter,WY,41.668,-107.977
Arriba,CO,39.284,-103.274
Breedsville,MI,42.351,-86.068
Craig,NE,41.785,-96.362
Dixon,IA,41.742,-90.782
Hallwood,VA,37.877,-75.59
Lismore,MN,43.749,-95.948
Minnesota City,MN,44.092,-91.75
Norwood,GA,33.463,-82.706
Rickardsville,IA,42.581,-90.876
South English,IA,41.452,-92.091
Washingtonville,PA,41.052,-76.675
Whitneyville,ME,44.762,-67.542
Allen,MI,41.958,-84.768
Amherst,NE,40.838,-99.27
Barnard,MO,40.175,-94.823
Bayard,WV,39.271,-79.366
Belle Valley,OH,39.789,-81.557
Carls Corner,TX,32.084,-97.053
Daggett,MI,45.462,-87.604
Emma,MO,38.975,-93.495
Holbrook,NE,40.305,-100.01
McNary,LA,30.99,-92.581
Nilwood,IL,39.4,-89.808
Ollie,IA,41.199,-92.092
Onslow,IA,42.107,-91.015
Patch Grove,WI,42.94,-90.972
Patriot,IN,38.836,-84.829
Reevesville,SC,33.197,-80.642
Roca,NE,40.658,-96.661
Rocheport,MO,38.979,-92.563
Waldorf,MN,43.933,-93.697
Westbrook,TX,32.357,-101.013
Willard,NM,34.595,-106.032
Woodville,ME,45.527,-68.454
Amador City,CA,38.419,-120.824
Culloden,GA,32.865,-84.094
Denning,AR,35.425,-93.757
Hancock,IA,41.395,-95.359
Linden,IA,41.643,-94.27
Marklesburg,PA,40.384,-78.169
Michiana,MI,41.764,-86.811
Noble,LA,31.69,-93.683
Oakville,IA,41.098,-91.044
Stuckey,SC,33.732,-79.513
Trenton,SC,33.741,-81.841
Bloomington,ID,42.191,-111.406
Breckenridge,OK,36.457,-97.725
Decker,IN,38.518,-87.524
Doland,SD,44.894,-98.1
Dougherty,OK,34.4,-97.051
Edgar Springs,MO,37.705,-91.868
Edinburg,ND,48.495,-97.863
Eland,WI,44.867,-89.209
Elizabeth,IN,38.124,-85.973
Guide Rock,NE,40.074,-98.329
Hitterdal,MN,46.979,-96.259
Macy,IN,40.958,-86.13
Mellette,SD,45.154,-98.498
Melvin,IA,43.286,-95.609
Minnewaukan,ND,48.07,-99.25
Moorhead,IA,41.924,-95.851
Nason,IL,38.176,-88.966
Oakdale,IL,38.265,-89.504
Reddick,IL,41.098,-88.249
Shanksville,PA,40.017,-78.907
Stillwater,PA,41.152,-76.375
Tallulah Falls,GA,34.721,-83.377
Walker,MO,37.899,-94.231
Ashton,NE,41.248,-98.795
Conetoe,NC,35.818,-77.457
Dundee,IA,42.58,-91.546
Earl,NC,35.195,-81.534
Houstonia,MO,38.899,-93.359
Jemez Springs,NM,35.773,-106.691
Makaha Valley,HI,21.486,-158.187
Marietta,MS,34.5,-88.473
Maxeys,GA,33.755,-83.173
Meno,OK,36.388,-98.178
Oakland,KY,37.046,-86.247
Oakwood,MO,39.2,-94.571
Talmage,NE,40.532,-96.024
Waiohinu,HI,19.072,-155.614
Beattie,KS,39.862,-96.418
Curryville,MO,39.346,-91.342
Fisher,LA,31.493,-93.46
Greenwald,MN,45.601,-94.859
Jet,OK,36.666,-98.181
Mullinville,KS,37.589,-99.476
Oconee,GA,32.853,-82.958
Ophir,CO,37.857,-107.829
Rexford,KS,39.47,-100.744
Sanders,KY,38.655,-84.947
Smyrna,NY,42.687,-75.569
Turin,NY,43.629,-75.411
Wessington,SD,44.455,-98.697
Benjamin,TX,33.584,-99.793
Gantt,AL,31.411,-86.483
Grand River,IA,40.819,-93.963
Jewett,IL,39.208,-88.243
Koshkonong,MO,36.597,-91.646
Lyman,UT,38.396,-111.589
Magnolia,MN,43.644,-96.075
Makena,HI,20.624,-156.429
Montpelier,LA,30.685,-90.657
Newton Hamilton,PA,40.393,-77.835
Onaway,ID,46.928,-116.889
Port Royal,VA,38.17,-77.191
Toronto,SD,44.572,-96.641
Ulysses,NE,41.072,-97.203
Allentown,GA,32.592,-83.224
Alsey,IL,39.559,-90.434
Atlantic Beach,SC,33.804,-78.718
Buffalo,ND,46.92,-97.55
Chula,MO,39.922,-93.478
Copemish,MI,44.482,-85.925
Froid,MT,48.335,-104.492
Frontier,ND,46.8,-96.833
Garland,AR,33.361,-93.714
Gilead,ME,44.4,-70.954
Jamaica,IA,41.845,-94.307
Kirbyville,MO,36.629,-93.158
Lineville,IA,40.587,-93.523
Little Creek,DE,39.166,-75.448
San Jon,NM,35.114,-103.335
Union,NE,40.814,-95.921
Ashland,LA,32.12,-93.113
Buckhead,GA,33.568,-83.361
Dell,AR,35.859,-90.026
Garrison,MN,46.3,-93.824
Hazleton,IN,38.489,-87.541
Helix,OR,45.851,-118.659
Holland,MO,36.057,-89.871
Jackson Center,PA,41.273,-80.14
Lake Ka ho,IL,39.1,-89.746
Lynch,NE,42.831,-98.467
Moore,MT,46.975,-109.695
Parnell,IA,41.584,-92.005
Perry,SC,33.628,-81.309
Rogers,OH,40.79,-80.627
Scotsdale,MO,38.391,-90.591
Sherwood,ND,48.962,-101.633
Siloam,GA,33.541,-83.085
Stanwood,MI,43.58,-85.448
Surrency,GA,31.722,-82.198
Trumbull,NE,40.68,-98.273
Zanesfield,OH,40.339,-83.678
Ames,OK,36.247,-98.187
Anderson,TX,30.487,-95.99
Asbury,MO,37.273,-94.605
Camargo,OK,36.018,-99.288
Chatham,MI,46.344,-86.931
Conconully,WA,48.558,-119.751
Hecla,SD,45.882,-98.152
Island Park,ID,44.535,-111.338
Midvale,ID,44.461,-116.741
Mount Gretna,PA,40.246,-76.471
Pawnee Rock,KS,38.265,-98.982
Pollard,AR,36.43,-90.267
Roy,NM,35.945,-104.196
Staples,TX,29.76,-97.824
Tipton,KS,39.34,-98.471
Walstonburg,NC,35.596,-77.698
Winona,KS,39.062,-101.245
Bassfield,MS,31.496,-89.746
Elba,NE,41.285,-98.569
Golden,MS,34.487,-88.186
Homestead,MO,39.363,-94.201
Nash,OK,36.665,-98.052
New Paris,PA,40.108,-78.643
OKean,AR,36.172,-90.818
Olds,IA,41.134,-91.544
Queen Anne,MD,38.919,-75.954
Rodessa,LA,32.974,-93.997
Sidney,AR,36.005,-91.659
Stuart,OK,34.901,-96.099
Wardner,ID,47.519,-116.135
Westgate,IA,42.768,-91.996
Bellerive Acres,MO,38.712,-90.312
Bienville,LA,32.363,-92.977
Bovill,ID,46.859,-116.393
Campbellton,FL,30.951,-85.402
Carroll,NE,42.276,-97.191
Chesterville,OH,40.475,-82.681
Ferryville,WI,43.353,-91.096
Franklin,AR,36.177,-91.781
Golden Valley,ND,47.29,-102.065
Holstein,NE,40.465,-98.651
Knox City,MO,40.144,-92.01
Kobuk,AK,66.924,-156.905
Oakdale,TN,35.993,-84.557
Pleasantville,PA,40.18,-78.613
Prescott,IA,41.024,-94.613
Sedgewickville,MO,37.515,-89.906
Severn,NC,36.514,-77.189
Smithfield,IL,40.474,-90.295
Stout,IA,42.527,-92.712
Whiting,KS,39.588,-95.611
Argyle,GA,31.073,-82.649
Concord,AR,35.658,-91.841
Kingsbury,IN,41.53,-86.697
Magnolia,IA,41.692,-95.874
Mission Hill,SD,42.921,-97.279
Munich,ND,48.673,-98.839
Page,ND,47.158,-97.571
Slaughters,KY,37.49,-87.505
Woodside,DE,39.071,-75.567
Birmingham,MO,39.168,-94.45
Centerview,MO,38.745,-93.845
Danbury,NC,36.413,-80.215
Denton,GA,31.72,-82.692
Denton,NE,40.739,-96.846
Hardwick,MN,43.774,-96.197
Hopewell,PA,40.134,-78.266
Kinderhook,IL,39.704,-91.152
Little York,IN,38.699,-85.905
McBride,MI,43.352,-85.044
Medon,TN,35.452,-88.863
Mount Sterling,WI,43.316,-90.929
Oakwood Park,MO,39.205,-94.574
Powellsville,NC,36.225,-76.932
Randolph,IA,40.873,-95.565
Sherrill,IA,42.604,-90.784
South Shore,SD,45.102,-96.93
Windom,TX,33.565,-95.999
Womelsdorf,WV,38.898,-79.964
Barkeyville,PA,41.196,-79.982
Burnside,PA,40.812,-78.798
Enville,TN,35.392,-88.433
Mokane,MO,38.674,-91.872
Moose River,ME,45.697,-70.216
Ogdensburg,WI,44.457,-89.024
Shumway,IL,39.183,-88.653
Theodosia,MO,36.58,-92.663
Tuscumbia,MO,38.237,-92.46
Winnett,MT,47.005,-108.346
Woden,IA,43.231,-93.911
Beaverton,AL,33.935,-88.022
Benson,PA,40.203,-78.929
Caney City,TX,32.21,-96.038
Copper City,MI,47.284,-88.388
Dix,NE,41.234,-103.487
Emhouse,TX,32.161,-96.577
Gurley,NE,41.321,-102.974
Malta Bend,MO,39.194,-93.364
Mount Chase,ME,46.08,-68.5
Roxobel,NC,36.202,-77.24
Walnut,KS,37.6,-95.075
Bakersfield,MO,36.527,-92.148
Bartow,GA,32.881,-82.472
Belk,AL,33.652,-87.929
Braxton,MS,32.026,-89.972
Cannonville,UT,37.592,-112.061
Darbyville,OH,39.696,-83.113
Ellisburg,NY,43.735,-76.135
Grandin,ND,47.237,-97.003
High Hill,MO,38.875,-91.378
Longdale,OK,36.134,-98.551
Marble City,OK,35.583,-94.819
Marquand,MO,37.429,-90.167
Parkersburg,IL,38.589,-88.057
Pickrell,NE,40.378,-96.729
Rake,IA,43.481,-93.92
Sheyenne,ND,47.827,-99.117
Tenstrike,MN,47.659,-94.684
Woodloch,TX,30.217,-95.413
Broughton,IL,37.934,-88.461
Caney,OK,34.236,-96.217
Des Lacs,ND,48.257,-101.564
Latah,WA,47.282,-117.155
Laurens,NY,42.531,-75.089
Maryhill Estates,KY,38.266,-85.653
Nauvoo,AL,33.987,-87.488
South Haven,MN,45.293,-94.217
Thornhill,KY,38.288,-85.625
Tollette,AR,33.818,-93.897
Watson,AR,33.894,-91.257
White Mountain,AK,64.682,-163.412
Annona,TX,33.582,-94.913
Askewville,NC,36.112,-76.941
Broaddus,TX,31.305,-94.27
Byars,OK,34.872,-97.054
Dudley,PA,40.205,-78.178
Eastvale,PA,40.767,-80.315
Elberon,IA,42.005,-92.316
Ellsworth,IL,40.45,-88.716
Girard,GA,33.034,-81.716
Kingston,MN,45.195,-94.31
Lewisville,OH,39.767,-81.218
Lowrys,SC,34.804,-81.237
Marland,OK,36.561,-97.153
Russell,AR,35.362,-91.51
Selden,KS,39.541,-100.567
Soldier,IA,41.984,-95.78
Sunset,AR,35.224,-90.206
Superior,WY,41.76,-108.964
Utica,PA,41.437,-79.965
Barclay,MD,39.144,-75.864
Bethune,CO,39.304,-102.423
Burgoon,OH,41.267,-83.251
Caledonia,IL,42.368,-88.894
Carter,OK,35.217,-99.504
Elkton,OR,43.637,-123.569
Fitzhugh,OK,34.658,-96.767
Mendota,MN,44.887,-93.161
Nashville,OH,40.596,-82.113
New Lebanon,PA,41.42,-80.08
Pace,MS,33.792,-90.859
Packwood,IA,41.133,-92.082
Pocasset,OK,35.195,-97.955
Radom,IL,38.28,-89.192
Robinson,KS,39.815,-95.412
Valley Springs,AR,36.154,-92.99
Vanduser,MO,36.991,-89.687
Williamson,IL,38.988,-89.764
Allen,KY,37.612,-82.729
Bessie,OK,35.385,-98.989
Deering,AK,66.069,-162.769
Farnam,NE,40.706,-100.215
Hamilton,KS,37.981,-96.164
Modesto,IL,39.479,-89.98
Monterey,IN,41.156,-86.482
Nelson,MN,45.887,-95.265
Paint Rock,AL,34.661,-86.334
Portsmouth,IA,41.65,-95.519
Watson,MN,45.01,-95.8
West Sunbury,PA,41.006,-79.896
Bone Gap,IL,38.445,-87.997
Boxholm,IA,42.174,-94.106
Cottonwood,TX,32.467,-96.394
Creston,NE,41.708,-97.363
Foxburg,PA,41.142,-79.678
Glenwood,MO,40.523,-92.576
Goehner,NE,40.833,-97.22
Howard City,NE,41.075,-98.715
Marquez,TX,31.237,-96.257
Pyatt,AR,36.25,-92.841
Reading,KS,38.519,-95.958
Roslyn,SD,45.497,-97.493
Smithland,IA,42.229,-95.931
Spillertown,IL,37.762,-88.918
Thor,IA,42.688,-94.05
Waggoner,IL,39.378,-89.653
Watha,NC,34.652,-77.958
Wentworth,SD,43.997,-96.965
Worthville,KY,38.61,-85.069
Anniston,MO,36.824,-89.327
Bonney,TX,29.302,-95.452
Fairview,PA,41.016,-79.743
Fisher,AR,35.491,-90.973
Grygla,MN,48.3,-95.624
Hartline,WA,47.689,-119.108
Hooppole,IL,41.522,-89.914
Kansas,AL,33.903,-87.557
Lenhartsville,PA,40.574,-75.89
Meire Grove,MN,45.626,-94.869
Meta,MO,38.312,-92.166
Morganville,KS,39.467,-97.204
Nespelem,WA,48.167,-118.972
Oden,AR,34.623,-93.784
Palestine,OH,40.05,-84.744
Peever,SD,45.542,-96.956
Penelope,TX,31.855,-96.928
Pittsburg,OK,34.712,-95.85
Sand Fork,WV,38.915,-80.746
Union,AL,32.994,-87.907
Wabbaseka,AR,34.358,-91.795
Bison,KS,38.52,-99.198
Carney,MI,45.591,-87.551
Davis City,IA,40.64,-93.813
Freistatt,MO,37.021,-93.898
Harrisville,OH,40.181,-80.886
Hobson,MT,47,-109.874
Interlaken,UT,40.542,-111.472
Kamrar,IA,42.39,-93.728
Offerle,KS,37.891,-99.561
Petrolia,PA,41.022,-79.717
Plevna,MT,46.418,-104.519
Shelly,MN,47.458,-96.82
Topsfield,ME,45.442,-67.785
Worthington,WV,39.458,-80.264
Alston,GA,32.087,-82.48
Avoca,NE,40.797,-96.119
Callaway,MN,46.981,-95.918
Centerville,PA,41.739,-79.761
Custar,OH,41.285,-83.844
Goodlow,TX,32.108,-96.216
Harvel,IL,39.358,-89.532
Harveyville,KS,38.789,-95.963
Holland,MN,44.09,-96.199
Jonesville,IN,39.06,-85.888
Lake Bronson,MN,48.732,-96.665
Lebanon,KS,39.81,-98.557
Leipsic,DE,39.242,-75.516
Louise,MS,32.981,-90.59
Meadowview Estates,KY,38.223,-85.636
Northfield,ME,44.828,-67.624
Pecan Gap,TX,33.439,-95.853
Roseville,PA,41.864,-76.957
Van Wert,IA,40.871,-93.792
Waterloo,AL,34.917,-88.064
Wimbledon,ND,47.17,-98.459
Allakaket,AK,66.565,-152.65
Anderson,AK,64.31,-149.163
Belvue,KS,39.216,-96.179
Conception Junction,MO,40.268,-94.691
Easton,MN,43.766,-93.9
Felton,MN,47.075,-96.506
Garvin,OK,33.956,-94.936
LaFayette,KY,36.66,-87.658
Landgrove,VT,43.281,-72.841
Mooreton,ND,46.269,-96.876
Moro,AR,34.792,-90.988
Osage,OK,36.295,-96.418
Tyro,KS,37.039,-95.824
Bellechester,MN,44.371,-92.511
Blairsburg,IA,42.478,-93.643
Cairo,WV,39.207,-81.154
Cannelburg,IN,38.668,-86.997
Coin,IA,40.656,-95.235
Fieldon,IL,39.109,-90.5
Fort Yates,ND,46.087,-100.63
Gilmore,AR,35.412,-90.278
Holy Cross,AK,62.187,-159.856
Hurley,MO,36.931,-93.5
Kempton,IL,40.935,-88.235
Kennedy,MN,48.64,-96.91
Keystone,WV,37.416,-81.446
La Ward,TX,28.846,-96.465
Marydel,MD,39.113,-75.748
Mill Shoals,IL,38.249,-88.346
Oakland Acres,IA,41.721,-92.82
Patterson,IA,41.348,-93.881
Stockton,IA,41.591,-90.856
Barnum,IA,42.506,-94.366
Big Falls,MN,48.18,-93.809
Camden,MO,39.2,-94.02
Chugwater,WY,41.756,-104.823
Decatur City,IA,40.742,-93.833
Du Bois,IL,38.221,-89.213
Ekron,KY,37.931,-86.177
Funk,NE,40.463,-99.251
Gilliam,MO,39.233,-93.004
Golovin,AK,64.564,-163.001
Karns City,PA,40.997,-79.726
Lewellen,NE,41.331,-102.144
Lohman,MO,38.543,-92.365
Ludlow Falls,OH,39.998,-84.339
Mockingbird Valley,KY,38.27,-85.679
New Minden,IL,38.438,-89.37
Ravenna,TX,33.67,-96.241
Rockbridge,IL,39.269,-90.207
Silver Creek,MS,31.605,-90.002
Ulm,AR,34.576,-91.462
Big Cabin,OK,36.54,-95.222
Daviston,AL,33.057,-85.634
Freedom,OK,36.768,-99.113
Garden Grove,IA,40.827,-93.607
Garden,MI,45.769,-86.557
Gotebo,OK,35.071,-98.874
Greenway,AR,36.341,-90.222
Keensburg,IL,38.352,-87.868
Lambs Grove,IA,41.701,-93.079
Megargel,TX,33.453,-98.929
Mellott,IN,40.164,-87.149
Orangeville,OH,41.349,-80.533
Taft,OK,35.761,-95.546
Winger,MN,47.538,-95.987
Dent,MN,46.553,-95.718
Fillmore,MO,40.025,-94.973
Gorham,IL,37.718,-89.478
Kell,IL,38.495,-88.899
Lisbon,LA,32.789,-92.867
Long Creek,OR,44.714,-119.104
Matoaka,WV,37.418,-81.242
Midway,TX,31.025,-95.756
Nehawka,NE,40.83,-95.99
Norris,IL,40.626,-90.032
Poneto,IN,40.657,-85.222
Scotland,GA,32.048,-82.818
Baylis,IL,39.729,-90.909
Bon Air,AL,33.259,-86.327
Bremen,KY,37.364,-87.222
Colfax,ND,46.471,-96.872
College Springs,IA,40.621,-95.121
Delavan,MN,43.768,-94.018
Gainesville,AL,32.815,-88.161
Gasconade,MO,38.67,-91.56
Goshen,VT,43.847,-73
Haralson,GA,33.229,-84.569
Jolly,TX,33.875,-98.349
Lucas,IA,41.032,-93.462
Marquette,WI,43.746,-89.138
Parkdale,AR,33.121,-91.546
Saxis,VA,37.928,-75.723
Sedgwick,CO,40.935,-102.526
Seibert,CO,39.298,-102.87
Spurgeon,IN,38.256,-87.26
Tillar,AR,33.711,-91.452
Weinert,TX,33.323,-99.674
Willow Hill,IL,38.996,-88.022
Winifred,MT,47.562,-109.377
Zoar,OH,40.613,-81.423
Adak,AK,51.84,-176.566
Altamont,MO,39.888,-94.087
Amesville,OH,39.401,-81.955
Bee,NE,41.006,-97.058
Bynum,TX,31.969,-97.003
Dunreith,IN,39.803,-85.437
Manitou,OK,34.507,-98.981
Middletown,MO,39.129,-91.414
Mount Eaton,OH,40.695,-81.703
Prestonville,KY,38.681,-85.192
Steen,MN,43.514,-96.263
Stites,ID,46.092,-115.977
Sylvester,WV,38.008,-81.562
Batchtown,IL,39.033,-90.653
Binford,ND,47.56,-98.346
Blackwater,MO,38.979,-92.992
Bonita,LA,32.921,-91.675
Chesterfield,IL,39.257,-90.067
Cloverdale,OH,41.019,-84.3
Emmett,KS,39.307,-96.057
Falling Spring,WV,37.992,-80.357
Forada,MN,45.789,-95.357
Fountain,MI,44.048,-86.181
Gaylesville,AL,34.268,-85.558
Halifax,NC,36.325,-77.59
Lamar Heights,MO,37.494,-94.293
Port Lions,AK,57.878,-152.866
Regent,ND,46.422,-102.558
Schoenchen,KS,38.713,-99.332
Slayden,TN,36.296,-87.471
West Point,AR,35.203,-91.61
Albin,WY,41.417,-104.102
Arcadia,OK,35.665,-97.326
Arlington,IL,41.472,-89.248
Aurora,IA,42.62,-91.729
Banner,IL,40.513,-89.916
Castle,OK,35.475,-96.384
Fountain N Lakes,MO,38.969,-90.849
Litchville,ND,46.658,-98.192
Millersburg,MI,45.334,-84.061
Starrucca,PA,41.891,-75.45
Winton,MN,47.929,-91.801
Woodruff,UT,41.522,-111.163
Aline,OK,36.51,-98.449
Atlanta,KS,37.436,-96.767
Booneville,KY,37.474,-83.682
Bryant,IL,40.466,-90.095
Cody,NE,42.938,-101.249
Colp,IL,37.808,-89.078
Cooper,ME,44.995,-67.433
Cowgill,MO,39.561,-93.926
Elizabeth,MN,46.38,-96.131
Galt,MO,40.127,-93.388
Gilboa,OH,41.019,-83.922
Lincolnville,KS,38.494,-96.961
Moorland,IA,42.441,-94.295
Newhalen,AK,59.737,-154.901
Wales,AK,65.614,-168.081
Warba,MN,47.136,-93.27
Wright,MN,46.672,-93.007
Autryville,NC,34.996,-78.641
Bogard,MO,39.458,-93.524
Centerville,MO,37.436,-90.96
Coleta,IL,41.903,-89.8
Hardtner,KS,37.015,-98.649
Kalapana,HI,19.357,-154.975
Malta,ID,42.308,-113.37
Manley,NE,40.919,-96.166
Onycha,AL,31.224,-86.277
Providence,AL,32.342,-87.776
Ratcliff,AR,35.307,-93.889
Rocky Ford,GA,32.664,-81.835
Royal Lakes,IL,39.113,-89.959
St Lucas,IA,43.067,-91.934
Stotts City,MO,37.102,-93.948
Thurman,IA,40.82,-95.749
Westby,MT,48.87,-104.057
Addison,PA,39.745,-79.334
Albany,VT,44.73,-72.382
Boardman,NC,34.43,-78.943
Brookeville,MD,39.181,-77.059
Crane,IN,38.894,-86.901
Crowley,CO,38.194,-103.86
Douglas,NE,40.593,-96.388
Elida,NM,33.944,-103.655
Ensign,KS,37.653,-100.233
Hamlin,ME,47.078,-67.892
Iona,MN,43.915,-95.786
Kettle River,MN,46.486,-92.878
Lidderdale,IA,42.122,-94.784
Little Sioux,IA,41.808,-96.027
Livingston,KY,37.297,-84.215
Luray,KS,39.115,-98.692
Page,NE,42.4,-98.418
Peck,ID,46.474,-116.426
Porter,MN,44.641,-96.17
San Ysidro,NM,35.56,-106.773
Sims,IL,38.362,-88.535
Stella,MO,36.763,-94.19
Sycamore,KY,38.247,-85.561
Wendell,MN,46.036,-96.101
West Rushville,OH,39.764,-82.45
Anawalt,WV,37.336,-81.441
Barnes,KS,39.712,-96.873
Buckner,AR,33.357,-93.436
Danville,GA,32.606,-83.246
Dunbar,NE,40.669,-96.031
Fulton,KS,38.01,-94.72
Galway,NY,43.019,-74.032
Glenford,OH,39.886,-82.32
Haverhill,IA,41.944,-92.961
Horseshoe Beach,FL,29.44,-83.286
Hyannis,NE,42,-101.762
Latty,OH,41.088,-84.583
Minden City,MI,43.672,-82.777
Monterey,VA,38.412,-79.581
Rantoul,KS,38.548,-95.101
Richland,OR,44.768,-117.169
Seneca,OR,44.135,-118.976
Starr,SC,34.375,-82.701
Wallingford,IA,43.32,-94.792
Wren,OH,40.8,-84.774
Alexander,IA,42.804,-93.479
Butler,IL,39.198,-89.532
Calhoun,IL,38.651,-88.043
Campbell,MN,46.098,-96.405
Drakesville,IA,40.798,-92.481
Fernan Lake Village,ID,47.673,-116.747
Hosmer,SD,45.579,-99.474
Kettlersville,OH,40.439,-84.261
Pantego,NC,35.587,-76.659
Phillipsburg,MO,37.553,-92.789
Redings Mill,MO,37.02,-94.517
Richey,MT,47.644,-105.07
Silverstreet,SC,34.218,-81.715
Verdon,NE,40.149,-95.711
Waltham,MN,43.82,-92.875
Warwick,OK,35.69,-97.005
West Elkton,OH,39.588,-84.56
Anchor,IL,40.568,-88.538
Bolckow,MO,40.115,-94.821
Bronaugh,MO,37.694,-94.469
Cadiz,IN,39.951,-85.487
Cleveland,IL,41.502,-90.317
Hillsboro,IA,40.837,-91.713
Huttonsville,WV,38.714,-79.977
Kranzburg,SD,44.889,-96.909
Linn Grove,IA,42.894,-95.244
Mendon,MO,39.591,-93.134
Mitchellville,TN,36.634,-86.54
Pilot Mound,IA,42.159,-94.018
Riverview,AL,31.061,-87.077
Rondo,AR,34.658,-90.821
Rutland,ND,46.054,-97.507
Sedgwick,AR,35.976,-90.867
Shubert,NE,40.236,-95.684
Snowville,UT,41.973,-112.716
St Johns,IL,38.035,-89.238
St Lawrence,SD,44.517,-98.938
Cambridge,KY,38.222,-85.617
Cassandra,PA,40.409,-78.641
Clawson,UT,39.137,-111.096
Dana,IL,40.957,-88.95
Hodges,SC,34.289,-82.249
Hustler,WI,43.877,-90.266
Lockington,OH,40.208,-84.236
Martha,OK,34.726,-99.387
Metaline,WA,48.852,-117.392
Moore,ID,43.734,-113.367
Mount Auburn,IA,42.257,-92.094
North Henderson,IL,41.09,-90.475
Old Mill Creek,IL,42.433,-87.982
Palisade,MN,46.712,-93.489
Petersburg,ND,48.018,-98.001
Smolan,KS,38.738,-97.684
Beaman,IA,42.22,-92.823
Bern,KS,39.961,-95.971
Boynton,OK,35.649,-95.654
Claremont,IL,38.718,-87.975
Elderon,WI,44.787,-89.252
Lakeview,AL,34.392,-85.976
Lehigh,KS,38.374,-97.302
Meriden,IA,42.794,-95.633
Otoe,NE,40.724,-96.121
Sanborn,ND,46.942,-98.224
Skykomish,WA,47.71,-121.36
St Charles,ID,42.112,-111.39
Woodford,SC,33.669,-81.112
Allen,KS,38.655,-96.17
Braman,OK,36.924,-97.335
